driver_id,person_key,creation_rule,lead_events_count,action,status,error
d16b7c3884a14281b9547fe758f24a6d,30bdb050-7b6e-4aa6-96a7-18c03137c64d,R1_PHONE_EXACT,0,quarantined,quarantined,
88860de191894ec9ba90c8505a7fbf7b,8c4a1cbf-d4dd-4158-be3f-f1731db72f95,R1_PHONE_EXACT,0,quarantined,quarantined,
1027fc9e0f1c40dea3579b60c0e5e63b,01fce041-57c6-4952-acf9-e5c9d8353abf,R1_PHONE_EXACT,0,quarantined,quarantined,
3e9e270cf82e4f06be02699baf39425a,dd63d9b8-4d38-4fe4-9d1e-d3b7483fcd02,R1_PHONE_EXACT,0,quarantined,quarantined,
18c56d3f4b034ce89c9d6ef345f152e3,2d78c3cc-4eaf-4cab-b540-1c25be5eb3e7,R1_PHONE_EXACT,0,quarantined,quarantined,
986cfb0c55784bc5a182d6c13af04870,ce1e6cad-fabd-4ef9-a358-d75f0dda4e0f,R1_PHONE_EXACT,0,quarantined,quarantined,
20684cc230234c35ac053419ef21d258,7ecea65b-9076-42b9-9d1e-9c5362fadfef,R1_PHONE_EXACT,0,quarantined,quarantined,
b086bb027baf47e8a30572bdc47db5eb,a19e1f6a-fa65-4ac9-8fe1-b0b5cd10fec8,R1_PHONE_EXACT,0,quarantined,quarantined,
ca681a51d6144f13b7a75e3b38ab6961,e207ef27-3c68-4406-a079-97ea58465cb2,R1_PHONE_EXACT,0,quarantined,quarantined,
dd81d45b83124e92870053896859b3ec,3659e1b7-7c3a-4642-807c-a7c80aa32910,R1_PHONE_EXACT,0,quarantined,quarantined,
dc70083ae6a248cc9fb5ebf462d5babe,61087e34-3acf-487d-89c3-b8e8f48d088f,R1_PHONE_EXACT,0,quarantined,quarantined,
573a8acff5df444e8bf1225170415a93,9602e53a-8da3-4ad1-bdac-bf60eed2d9fa,R1_PHONE_EXACT,0,quarantined,quarantined,
ce11da3a3e3e4883aaefc50f8e11ba98,22bbf71e-ccae-482a-a1a0-da0480fc70d5,R1_PHONE_EXACT,0,quarantined,quarantined,
3453b5e9514a4f74b9e4b7cd65843822,0a529cec-ba0d-4388-85e8-e80bb11ccd94,R1_PHONE_EXACT,0,quarantined,quarantined,
bf967580273246f0a4e40a067cb03205,f57f16f3-0815-4cee-92a7-1217485cc0b0,R1_PHONE_EXACT,0,quarantined,quarantined,
cd584069c21b4f7289c24dfe0d16a4c4,8257014e-6f0b-45d1-928a-0f9da77d6613,R1_PHONE_EXACT,0,quarantined,quarantined,
c4fefa300d0c48c2a1c0d50122c814ba,8709efdf-7e93-4a7b-bdf9-c9e899e717c6,R1_PHONE_EXACT,0,quarantined,quarantined,
2eecabcc7aa24a1a8903134272a0311f,8cad6b79-317c-457e-b333-9a3209df3b00,R1_PHONE_EXACT,0,quarantined,quarantined,
3f9db21e56f94cd08be24aa576e92c5b,8588ffe4-846f-4119-8339-a3d23b5d9762,R1_PHONE_EXACT,0,quarantined,quarantined,
ca5957abe41c40ebb2c566b0e2e03dee,58f8c544-483b-43ab-8e5c-f3c9a2526169,R1_PHONE_EXACT,0,quarantined,quarantined,
f3637b3761eb41e68c6bbcc466994e00,7bea4ff6-7457-4b2d-b177-ee1965dbd2aa,R1_PHONE_EXACT,0,quarantined,quarantined,
a6ac2400c2894fa79bd059e1057ad41f,74e22153-0ea7-4da6-a9a3-deb98dd3e0df,R1_PHONE_EXACT,0,quarantined,quarantined,
17095cce019a4de6910eb36c062f5591,1dc5c119-1d8f-4f3d-81e3-280c59203194,R1_PHONE_EXACT,0,quarantined,quarantined,
98d8d54419334b7a9553d59d2aeef17a,f0ad972f-6b33-4a71-a1ca-e51f3fa0780a,R1_PHONE_EXACT,0,quarantined,quarantined,
d2f637cb2a3c464982c9c221e7595612,a23b89d3-9107-4f3f-b9fd-d69a303b25c0,R1_PHONE_EXACT,0,quarantined,quarantined,
add3f09b10ce4b6c9ca2723cd27d1a8f,54067c56-3aa8-4971-b6b2-fd18d6910e83,R1_PHONE_EXACT,0,quarantined,quarantined,
78ed57f95ea64a67967426ac8b7b8c99,022d82da-cdad-4475-bd9c-994fde909b22,R1_PHONE_EXACT,0,quarantined,quarantined,
5ad99908f9944592b4bc820ca144f0ed,62a2b02e-b9d8-4a7b-97b3-fccf67d8da77,R1_PHONE_EXACT,0,quarantined,quarantined,
c2539021f0d84fdfbfe5464e9d71c864,5074cdfe-cd31-48d7-a24b-817a9597b939,R1_PHONE_EXACT,0,quarantined,quarantined,
1491b7ef96dc4f40a48f813ac3d11ad8,45ca89c3-6535-45a9-90aa-358552523e41,R1_PHONE_EXACT,0,quarantined,quarantined,
582eaa425a4c499dabff637cb6e323a6,5c2cc998-c16f-438c-a240-03ad917a1dc4,R1_PHONE_EXACT,0,quarantined,quarantined,
354d0b4c83ff4c679c9acfe03d41ead7,13b78124-ac76-4b5f-b0be-50ea9f04ce03,R1_PHONE_EXACT,0,quarantined,quarantined,
a551d0f7b41c48cd815a0751cf6040ff,9da58560-a67a-48ea-b9ec-e83952c7317c,R1_PHONE_EXACT,0,quarantined,quarantined,
c8fbd202f4e64af6b70695ddd6c5fa13,b2cf548e-962a-427f-a214-b4cd57b8b6b5,R1_PHONE_EXACT,0,quarantined,quarantined,
0828655f4ce0490387a763c95c27c47a,45262d45-3991-4dc5-a076-6008e0e3e9c5,R1_PHONE_EXACT,0,quarantined,quarantined,
15baec8b1e4b45e7b3516d607725875a,43d717cc-edbd-4232-b297-90576870c43d,R1_PHONE_EXACT,0,quarantined,quarantined,
0948898d87eb47d6a475bea02eea2264,07c4863a-1de5-4527-9684-cfbb35e32348,R1_PHONE_EXACT,0,quarantined,quarantined,
e04f3a33717b4ae29c76cf2c42cf0e82,8d5d68f5-d656-4c90-9f87-b7625a787e7f,R1_PHONE_EXACT,0,quarantined,quarantined,
ae4e74f560754740a87ec222f4cb64a2,d2581ab9-b065-48cf-950a-bd80801c99c6,R1_PHONE_EXACT,0,quarantined,quarantined,
a765e92ef7364431b14c5c735f272496,a96a7b16-34de-4f21-a564-83ad2de115ae,R1_PHONE_EXACT,0,quarantined,quarantined,
a175a57c48c1419e83eae871db6d7b3b,52975def-f631-48c6-8b6b-620029163be2,R1_PHONE_EXACT,0,quarantined,quarantined,
64c09af226954331b11c85307d0f2193,36aaa3b4-7643-4526-b447-471774a593d6,R1_PHONE_EXACT,0,quarantined,quarantined,
f6fa8d62bb784a829ff7d53f45e6c5f4,7217250a-c1a5-4e05-9f23-7ffb95ada9f3,R1_PHONE_EXACT,0,quarantined,quarantined,
26559284ee5d4086b0e87d904df76f8f,cc5e8e96-518f-470e-848f-36a20f4ab14a,R1_PHONE_EXACT,0,quarantined,quarantined,
6bb642da708544bcb87bce8bffe95000,3658b3b1-e131-44ff-889b-dbc41cd048b1,R1_PHONE_EXACT,0,quarantined,quarantined,
a2315d3444a84867b1e0f8033544a06c,c6bb4cdc-1646-4fde-b506-af77221f821f,R1_PHONE_EXACT,0,quarantined,quarantined,
a92ef84ab5c04cdf8bb904016bd93666,726a4a04-9f20-4b31-b3b3-f401944c1825,R1_PHONE_EXACT,0,quarantined,quarantined,
835ccc50c8c74d0fb7658a6f284c2245,6d605fcc-fbb0-4de0-b954-9f484e806a04,R1_PHONE_EXACT,0,quarantined,quarantined,
a0f96a630cb04bae8ad8b65afe39bfdb,0b366eb0-712e-40dd-bfef-15bdd03ceb38,R1_PHONE_EXACT,0,quarantined,quarantined,
0dc074e899d144ef8b8abc158891d203,ab47e8f4-bf4f-48a1-915b-eee419be5d5b,R1_PHONE_EXACT,0,quarantined,quarantined,
5d9d22db856a43fc9c77259608a2649e,9489db81-5eb1-438b-88f4-6690f96b4aa6,R1_PHONE_EXACT,0,quarantined,quarantined,
52dd8a41535f459290a8d63b85490e88,15675481-cc5c-49db-8b43-9cd8f8608630,R1_PHONE_EXACT,0,quarantined,quarantined,
d9711e7ba58a44abbb341ced41ae0872,db20b7db-813e-4f5a-8606-61cf68ea85a2,R1_PHONE_EXACT,0,quarantined,quarantined,
446566eaa07e42fd87754a1e4c3da6bc,16612ae3-426e-45a7-b015-36439fe4d40b,R1_PHONE_EXACT,0,quarantined,quarantined,
d372fc161cdd41b3a83e820d3299bd97,86224fae-ef25-49b6-baa8-bd044978818d,R1_PHONE_EXACT,0,quarantined,quarantined,
64fa8983a8734a3cb26c27bb2d1a1107,68aa416d-de4d-42cc-927a-04d8135af5b3,R1_PHONE_EXACT,0,quarantined,quarantined,
cb2a993e47494eb49af558017e959cd4,86232b28-0f55-4292-8097-de2e40ca0bce,R1_PHONE_EXACT,0,quarantined,quarantined,
c90edcf3fbc945a58df1d197783e99a0,d5fe1a6b-706f-4bec-9d39-390db618afbd,R1_PHONE_EXACT,0,quarantined,quarantined,
4ffc7e019ac045d2a788081e990571c3,94abcb96-da68-409d-a108-b6a43a97197f,R1_PHONE_EXACT,0,quarantined,quarantined,
1612a6f0d73d4798b2ebe04834b62809,cf16c5dd-ef55-4e05-8d59-e91e03717d37,R1_PHONE_EXACT,0,quarantined,quarantined,
1587ce448c9045818d1d7c1254ee2e30,c7051396-054f-41cc-a6ee-e84a22faf60b,R1_PHONE_EXACT,0,quarantined,quarantined,
437a1842595e4c22abb5e63e0af301d6,0b828bcd-3a3e-41e5-9b06-8e648d47621d,R1_PHONE_EXACT,0,quarantined,quarantined,
0865ef8d34fd4621b4b3aeda193cd4fa,0d472471-dcc1-4979-a17e-459617e92db6,R1_PHONE_EXACT,0,quarantined,quarantined,
a152eb96c1db405c9ce5a8b3d15804dc,77f472a5-6735-45af-b2ec-bcc7af89b614,R1_PHONE_EXACT,0,quarantined,quarantined,
bb6764207a3a4290a2f2e79791b47467,d054fa83-3924-4682-973a-732e69eb778d,R1_PHONE_EXACT,0,quarantined,quarantined,
1c69b955724143ec81cb8dcb3cb1f63b,a81e41c6-66f7-4c1d-a82b-3d3eb4781c4a,R1_PHONE_EXACT,0,quarantined,quarantined,
5ef4a7999ee244cbb257e09fd713ae07,9fc87402-1c97-45c7-89bb-b3c91edd009c,R1_PHONE_EXACT,0,quarantined,quarantined,
f3f4b31bb8b449a088389ba364b78ab3,7fe9fbd3-7cb1-4258-86a5-0d100c07d347,R1_PHONE_EXACT,0,quarantined,quarantined,
380593e8f947404fb4a0758ac7194456,e864861e-d248-4743-8dc0-49ec4c960f1a,R1_PHONE_EXACT,0,quarantined,quarantined,
50046da7a4eb4c7883911af9aa6af43f,2bbbb3c2-712c-42ef-b36c-4bc01405ccca,R1_PHONE_EXACT,0,quarantined,quarantined,
66bd52940b8944cc821755eed0914ac5,d70bae6e-0bd7-46c2-bcf4-24e894eed678,R1_PHONE_EXACT,0,quarantined,quarantined,
95259a62a27648deb15ab1392620ea5a,bc668dcd-c1c2-4a78-8382-6024d8a10102,R1_PHONE_EXACT,0,quarantined,quarantined,
abf60a029d544608b9f7e31bed689d49,9eca5b4e-82e1-426a-be3d-43c0318e5c0c,R1_PHONE_EXACT,0,quarantined,quarantined,
9fca22e82f5145a6bf922be5b470014e,fc62a43b-bd30-4397-8813-dce72fff543e,R1_PHONE_EXACT,0,quarantined,quarantined,
bea3260adb384b2b93361647fb98b7b6,18c60edc-1193-41fb-8993-0488d0746533,R1_PHONE_EXACT,0,quarantined,quarantined,
e48b509f434e4628bab23883a018b57c,51da6e6a-ab47-47e0-9df5-bde51a6b799e,R1_PHONE_EXACT,0,quarantined,quarantined,
257ca94420e9406282fb5e3e5d35e78f,f9ac1fbe-963b-4145-a7a4-ca34f9e7030c,R1_PHONE_EXACT,0,quarantined,quarantined,
32f6b2e25a4e4edaa0e70b8f282a4da9,b9f0120c-3748-4865-b187-744ff8b8b982,R1_PHONE_EXACT,0,quarantined,quarantined,
d6dbdf01808040b3b134becadcfd189c,1270e478-f8aa-4655-8cd1-98be664b095f,R1_PHONE_EXACT,0,quarantined,quarantined,
18a3242670394a72b1e900ed18fabd83,55fda75d-13f8-4496-8853-97bbccd7c685,R1_PHONE_EXACT,0,quarantined,quarantined,
bda7e39e5dba4d0e9877ec9d80663c87,d6c65ee2-3469-4d61-ae2d-1b5757e832de,R1_PHONE_EXACT,0,quarantined,quarantined,
26464a380fad404880257144504c70fc,0c178205-3347-4384-b455-930ce969b5a8,R1_PHONE_EXACT,0,quarantined,quarantined,
ab7175b9505f4a24bd8af2f3333b8c1a,8189988c-d6c8-46f2-b877-588d0d18348c,R1_PHONE_EXACT,0,quarantined,quarantined,
a999e237562b469eae2440bb1f140094,ed921617-b02c-45af-bec7-410a9f613a1f,R1_PHONE_EXACT,0,quarantined,quarantined,
e04c61f6be9d4df78098d9f8fab33158,02743930-0687-4acc-a73a-fc2cd5686a08,R1_PHONE_EXACT,0,quarantined,quarantined,
344444a035884d49a093b6fe4610b0b1,57bedf05-1ed4-43b6-8f53-06c6c28c1819,R1_PHONE_EXACT,0,quarantined,quarantined,
3c0b95fefbbd4c5bab84f72c38a04526,3988a8f3-2cc2-41a9-93a1-bc357d58835a,R1_PHONE_EXACT,0,quarantined,quarantined,
531e11d7e300410999610ce6e8d2e815,1d4e16ad-1244-4643-b589-af3ec03a7701,R1_PHONE_EXACT,0,quarantined,quarantined,
4ab6a27e60174f12af749cecb108a9c2,a43fec2a-671a-4e13-908a-9b8a8334745e,R1_PHONE_EXACT,0,quarantined,quarantined,
fdeeb81551e04f8299f3b7af6d3846fb,c6cfce38-3c25-4ab5-a4b8-d3991b3fa4d4,R1_PHONE_EXACT,0,quarantined,quarantined,
cbcbf5b602864d80b37ed5de2dbb6cbd,aaf3ea7c-2fe3-42f1-8364-6d4369ee265f,R1_PHONE_EXACT,0,quarantined,quarantined,
3717b8001eba472c887e48fec678fcb1,294c4156-db4d-43f1-9bba-3fb9f24a4f2d,R1_PHONE_EXACT,0,quarantined,quarantined,
260b376d169040f6a7cb978c6a4e4b51,407fe2c6-124c-4c08-8625-afcdfe6ea27d,R1_PHONE_EXACT,0,quarantined,quarantined,
a6c5acd7dfb64bc885b172f73e6b4f15,5d494ad4-0ee5-415d-8ac1-67165e3f051a,R1_PHONE_EXACT,0,quarantined,quarantined,
88e534a239044954a5ff352345b298e1,70ae682a-322c-4cda-9a47-97e01b3847b1,R1_PHONE_EXACT,0,quarantined,quarantined,
b9765bd89a5b4f20bb6e1d2538bfd6bc,490a3231-7ef2-450c-a564-13e6da99792b,R2_LICENSE_EXACT,0,quarantined,quarantined,
0e77f13ca954427bba6e41750a33f087,44005618-fed0-4404-b1d1-64d26547edf6,R1_PHONE_EXACT,0,quarantined,quarantined,
475b0f62fb1446afa32ad6ee742895ff,0cc4ed70-9cbc-4d7a-b6cc-3e82226c0039,R1_PHONE_EXACT,0,quarantined,quarantined,
6a259c44d7a44359802c2eb639f64fd2,31b09548-2241-4547-938c-a5cc9d7deeac,R2_LICENSE_EXACT,0,quarantined,quarantined,
25d603bcb0944f65b75a399b2026bf29,2859802d-421e-472e-9355-dccaee80195e,R1_PHONE_EXACT,0,quarantined,quarantined,
3a0c4c25317e4dee914e01283871728f,78492b13-8133-43c8-ac24-c6ac20c6d67b,R1_PHONE_EXACT,0,quarantined,quarantined,
0f66ae0488a147f1b20c29f921e74d71,39fcf3ea-6a73-42dd-b0dd-959acd800f26,R1_PHONE_EXACT,0,quarantined,quarantined,
2b5d3b9bad894f37bfc1ad1c7cea5270,11b9e26b-37e3-412f-9611-28d7faeb7d9a,R1_PHONE_EXACT,0,quarantined,quarantined,
b965823d0dbd45faa1280c922e9cd2a5,c7943e73-7bb9-40d4-a36a-6fbf336091fc,R1_PHONE_EXACT,0,quarantined,quarantined,
45ee46185be041e4b75e19df590ad712,ef556326-4e2c-42fa-bfab-6297790a4489,R1_PHONE_EXACT,0,quarantined,quarantined,
452f513549a749aba918257060fdc780,92f141d7-f170-4183-a6a4-2842c66d7ef2,R1_PHONE_EXACT,0,quarantined,quarantined,
09780af12b9c4cfe9faf30a872e9b0dd,18c1b69f-9d87-4204-9621-cc6b91526d57,R1_PHONE_EXACT,0,quarantined,quarantined,
b16b9f213f1647d6ac182e96fa758a14,9b5006f0-2831-496c-9f61-358c24e21bef,R1_PHONE_EXACT,0,quarantined,quarantined,
2dc0d4b40a4243c89990d21877d07e2c,f1456e2b-e161-4993-9cc3-3be947ca38d5,R1_PHONE_EXACT,0,quarantined,quarantined,
1ad0e9fe25d1496f8c85cef80a9ea5b0,0df9ab80-b044-45af-b557-6f0600a0b47a,R1_PHONE_EXACT,0,quarantined,quarantined,
6ce85fdc1f64482bb5683058699b4cfa,aaeb48fa-873f-40dd-b7fa-eb79356535a0,R1_PHONE_EXACT,0,quarantined,quarantined,
ec2fd4b26b9b451aade59433193acd53,b9772e95-aa6c-4244-b8af-5b8a2fd86909,R1_PHONE_EXACT,0,quarantined,quarantined,
afbd91d0eaf84588bfc3f1729ef9e601,84e51a6c-ecd2-4401-a6bd-391287d72fcb,R1_PHONE_EXACT,0,quarantined,quarantined,
31376740992e4d1692768ed3b05cabf3,3b6686a8-d5ae-4419-afd5-96e941292dbf,R1_PHONE_EXACT,0,quarantined,quarantined,
ac3e999be70248e1a7f018f3ac06e665,a6069206-c903-4db3-9462-6cf52a636022,R1_PHONE_EXACT,0,quarantined,quarantined,
657aa091d10f4399a88416bf7e002039,72e16af1-d210-4a2e-a1cd-b37033ae1852,R1_PHONE_EXACT,0,quarantined,quarantined,
c7cd074a4aa24958ae017c06760c1597,ba2c8443-71e7-4f51-b629-abe93326aa7b,R1_PHONE_EXACT,0,quarantined,quarantined,
6691ec8b342d4820bba07aeaa6258823,b032521b-828b-4cf7-b401-2d0a1a2db40b,R1_PHONE_EXACT,0,quarantined,quarantined,
9bcf8f62b0e34b25ae8df4b7afe80b39,034ee10e-9f4a-4b8d-8c51-8dda63174bdf,R1_PHONE_EXACT,0,quarantined,quarantined,
b3a0b2f621d54e3f861cb92c71c7af49,52562ecd-72db-4bb3-af63-96fdefa04d7d,R2_LICENSE_EXACT,0,quarantined,quarantined,
faeefe411cd441d98f54f40eb517e3d6,08dbaf91-5838-4a31-953d-b3b725503da4,R1_PHONE_EXACT,0,quarantined,quarantined,
10681487528e4102857df3fcbcb50d75,eaacfb9d-3c37-482c-90be-c418b2d00ade,R1_PHONE_EXACT,0,quarantined,quarantined,
9104da83112d43fe9988504b736e305e,1b09fdec-4403-4f68-b06b-add7a87f0783,R1_PHONE_EXACT,0,quarantined,quarantined,
9f183fe5185741568d9302d9d4e25b4c,5d513d43-2b97-41a7-b2a6-6c3d9b9538a9,R1_PHONE_EXACT,0,quarantined,quarantined,
1ed287b3bd6a41d9afe1ed5e63bc67b0,7b9fcdba-06a5-46c4-967d-4a2c978f4945,R1_PHONE_EXACT,0,quarantined,quarantined,
94e9d2d645194d61a9047255cd2657ce,0f056626-9f71-4575-b76d-2e23a3200de5,R1_PHONE_EXACT,0,quarantined,quarantined,
52c7f70b7d9a4ea993e73c45f6c86f48,1d0fe65b-6833-4e73-8b1d-2fef7c1df045,R1_PHONE_EXACT,0,quarantined,quarantined,
dd4c96fe09e143668299242dff0eb2d7,f3e04b05-6ee8-4042-9025-29d3d1ba9d23,R1_PHONE_EXACT,0,quarantined,quarantined,
931c0186725f41df9b59fa18cbe946c4,090ece38-a665-4d51-b14a-c856ff389ff4,R1_PHONE_EXACT,0,quarantined,quarantined,
50c3be5aea0d4ed199e77f74576a3f6c,726152f5-9d51-401a-b90f-1b3e02f4e37e,R1_PHONE_EXACT,0,quarantined,quarantined,
de9b518c760f47939c92b537ad43e5ca,ae8fe166-d147-4f53-82b7-0d24bc261345,R1_PHONE_EXACT,0,quarantined,quarantined,
ddfc8e837ea04dea97441f3fe37c1d89,9df6f0bd-65a2-41bd-8298-8aa65ff9f259,R1_PHONE_EXACT,0,quarantined,quarantined,
6f92218689cc4c6e8cef9fc04a6d9c88,a2b30eb2-4fbc-47cf-b9bb-061fa3c34470,R1_PHONE_EXACT,0,quarantined,quarantined,
53cd511caf904f5b8bbbdcfe0b840a21,50b7ad9b-38f2-4faa-9dc0-0fd70d6c8c9f,R1_PHONE_EXACT,0,quarantined,quarantined,
db57198f74a84389a8d17bcdf393d8ae,e046b38a-0b3d-4eef-9b23-cd1f39d9e773,R1_PHONE_EXACT,0,quarantined,quarantined,
9e79ec783fa0467ab89916fe28431d83,e52ee6a9-f4fa-46d6-ae80-8dba3ef8dba7,R1_PHONE_EXACT,0,quarantined,quarantined,
6ccac700354247c195abfba331710643,459d1fed-1034-4eb9-a0b3-8891915ded86,R2_LICENSE_EXACT,0,quarantined,quarantined,
004c28a367274a829a5dc56e75bc023c,40162db5-8ab0-4213-88ed-432701a563dd,R1_PHONE_EXACT,0,quarantined,quarantined,
55753fd07f1c4c67ba08a9ecbeefa6ef,cba20186-bf69-49c2-b5a8-effd56930078,R1_PHONE_EXACT,0,quarantined,quarantined,
6d6c7e70167840f9998155fa7ed8dd24,df864710-5194-4a41-beca-6051df4100f6,R1_PHONE_EXACT,0,quarantined,quarantined,
18db9f9f2f7e458ca7462f8fdb16e06b,53730e97-0919-466f-8418-c88e0aea0f9a,R1_PHONE_EXACT,0,quarantined,quarantined,
9d610fdf4d8d4fa8bd4246a12acdcd6e,df6b3d52-ee3e-472b-9e0a-359d152cc108,R1_PHONE_EXACT,0,quarantined,quarantined,
fe5e98abdb6d45c5b5c137d375b2c3ed,1ac4de1b-167d-4dd6-9cae-f5e0213a2510,R1_PHONE_EXACT,0,quarantined,quarantined,
99fcd0ffd9514326b9f82e83106f5c47,5962b320-6d8e-44de-88db-1fe02c5e5ba8,R1_PHONE_EXACT,0,quarantined,quarantined,
e58e0831d5014970bfc1b3afe72ceadb,d6f0b41e-0db0-46de-8766-e0ff54a9f6c5,R1_PHONE_EXACT,0,quarantined,quarantined,
198823839d564c9d8f966108e2f8301c,1f47881a-5e40-4ed6-aa0e-a0c090eb8f9d,R1_PHONE_EXACT,0,quarantined,quarantined,
200ce216361c4f8cb53f6d295dd84e4d,946eb799-3ff4-4c39-a446-d52e53aa1e22,R1_PHONE_EXACT,0,quarantined,quarantined,
e5aae68de156425bb73662d4e7a10787,08919699-0a0d-4a29-a124-34cd12341e77,R1_PHONE_EXACT,0,quarantined,quarantined,
c06ebf9878994be2a162de011b304120,de9ebd6a-bcc8-4b36-8449-735a2523e61b,R1_PHONE_EXACT,0,quarantined,quarantined,
2e62bc06cf1c493b8f3bc5c8d4541dbc,523a1275-f337-40af-9308-0859f9bcebb0,R1_PHONE_EXACT,0,quarantined,quarantined,
f9d49a5df66149078ddc022afc86fdb5,a9f8c0e2-6ef9-438f-ba66-d6eff8d569db,R1_PHONE_EXACT,0,quarantined,quarantined,
f0e3e721f5964235840849c79b4126eb,c34bd383-a0c9-494c-b174-b6b41bfbff7c,R1_PHONE_EXACT,0,quarantined,quarantined,
00c1407bcfce4515941e892775ce60a9,d38a69c3-3362-4f98-bc33-6cc792843c74,R1_PHONE_EXACT,0,quarantined,quarantined,
75a63a1638034f099e7c9e8396310083,ea9a6e88-d9d7-4ff7-9958-aa1dab67c7f4,R1_PHONE_EXACT,0,quarantined,quarantined,
a5f12cbf27c644afa19f8f5f7088090f,ab118da5-469f-4836-bcc4-c32805c324f9,R1_PHONE_EXACT,0,quarantined,quarantined,
0c7047be57444bd58608142487910935,80cd2fcb-1d5c-4882-81ed-b81dbaf965ed,R1_PHONE_EXACT,0,quarantined,quarantined,
6a4ee7bf64ec445ab1af79a67324b82e,78aa25eb-ffee-45c4-bfc9-4678a869d7e4,R1_PHONE_EXACT,0,quarantined,quarantined,
8edd72b4d982421885216ade3030a3e7,17e2f926-5056-4adb-ad70-db62fb54f08e,R1_PHONE_EXACT,0,quarantined,quarantined,
52c06de98d7c47a285168ffbac0fe3cb,842d5deb-081d-4b8e-b788-5446ad9d9fc6,R1_PHONE_EXACT,0,quarantined,quarantined,
8241ee57e1d542f99a02d7921c5d5828,587ba94b-c870-4de3-aaa9-aa9b7445d1a3,R1_PHONE_EXACT,0,quarantined,quarantined,
0d41d55f7a084bef82a443ad63d7cafb,e7644f4e-944d-4615-8e01-475e1898915d,R1_PHONE_EXACT,0,quarantined,quarantined,
f9285039ab674b6facda0f76fe79803e,5fefd239-f703-4641-835f-d612bb045ca4,R1_PHONE_EXACT,0,quarantined,quarantined,
68776488c2c2471780caf67fe1bb59de,bf8e2cae-6507-443a-86fb-abfe3aa7782d,R1_PHONE_EXACT,0,quarantined,quarantined,
c4c6d8aced1c4a679c9cf1331a9b30e6,1fbbe12c-bd58-40ee-a47a-3590d8d6e16e,R1_PHONE_EXACT,0,quarantined,quarantined,
43a11714f7c440ffbfb0d1c572f5147c,b7c8f683-a058-47f2-9ecf-4c71e6776e89,R1_PHONE_EXACT,0,quarantined,quarantined,
70e706511ea346f887f008f7df2580de,b1b3f7c3-f64d-43de-9ecf-cdfeabdd7839,R1_PHONE_EXACT,0,quarantined,quarantined,
6c8c905a2558446780d398b146f2617b,cadf1d06-25b6-49f0-9dc5-318fbd4faee7,R1_PHONE_EXACT,0,quarantined,quarantined,
266e85c3803a43ce8a9c09b03ee851cf,e2a44167-cc87-4ec0-97ae-5c14ea7d09af,R1_PHONE_EXACT,0,quarantined,quarantined,
9ddcf03ae95146e0ae86277d0615f09d,2e831f5f-53be-4ace-afa2-8b809b022c37,R1_PHONE_EXACT,0,quarantined,quarantined,
41a836e6dd6a47cda9de67d0c8b8b8b3,b7a221ff-51f5-4296-85f0-8f39a66ba2e1,R1_PHONE_EXACT,0,quarantined,quarantined,
2109a6506cbd4e26b7f236001d270894,2c090792-df7d-4ec9-a190-f44be301346b,R1_PHONE_EXACT,0,quarantined,quarantined,
51f5fbc0576b436690e715f1726d2187,c4973003-f0ab-4099-9f23-ee5dc37ae514,R1_PHONE_EXACT,0,quarantined,quarantined,
a3badefb0cb046adb34d518be065cf8b,d352f2f4-3421-462a-a258-8939eec11c44,R1_PHONE_EXACT,0,quarantined,quarantined,
9ec3722db7f94b2f8c4a009fbff0359f,81f86d9b-a1d3-443f-a3fc-83165fbd81cf,R1_PHONE_EXACT,0,quarantined,quarantined,
cf4ec143741d475b8f02ff388894d704,4f259160-2fcd-4771-bcb0-55851c8a141c,R1_PHONE_EXACT,0,quarantined,quarantined,
f0bef5b03db24f448feeecafddd4c90c,45f87b60-0973-4fff-83c7-b49f0b7d380c,R1_PHONE_EXACT,0,quarantined,quarantined,
1a81bdacceb44591afe3385d32a67a82,f1a9d44f-3ebf-4d56-b05a-d569dc75d462,R1_PHONE_EXACT,0,quarantined,quarantined,
54b3cf210d4245b6b371146b3bcda075,a22817a1-0aae-48a6-a62e-28e652528ec5,R1_PHONE_EXACT,0,quarantined,quarantined,
2b0fe608fc3b4ce4b3bbb75c3cbf2680,73c1e075-92b5-4587-87d6-d189f9553959,R1_PHONE_EXACT,0,quarantined,quarantined,
0be485dd7d57481b9ae6e2aa3d89c00b,daf49102-9761-44ce-979f-2969cafca2f1,R1_PHONE_EXACT,0,quarantined,quarantined,
525b33e12d014d21b4c3320763db7c01,dba622e6-fc92-4fec-83a1-d6c71f9c04fb,R1_PHONE_EXACT,0,quarantined,quarantined,
4c90af98a6954996a71825ddefd82d2c,74cda559-8c3b-4827-9d9e-e90c98ffb8be,R1_PHONE_EXACT,0,quarantined,quarantined,
b7f3936606c24a9394732091f45cabff,d7fa698d-defe-457f-9da6-95d29d56d700,R1_PHONE_EXACT,0,quarantined,quarantined,
9668561d91564263952e85cf4b2ca8a5,1a08b3c4-d96c-4759-8aa8-b85b82efe608,R1_PHONE_EXACT,0,quarantined,quarantined,
757a6ec940584139ae0a8166ed62cc08,d3b214be-f940-4126-b79c-72d7979447df,R1_PHONE_EXACT,0,quarantined,quarantined,
3ad0470bfd6b42e0a7f383ee9b669a99,da6d7764-ca10-4b13-9b52-21d427c4e5a5,R1_PHONE_EXACT,0,quarantined,quarantined,
